,comp1,comp2,label
909,43.620247,-8.479728,4
910,-3.0189526,22.825989,5
911,38.740044,24.897581,6
912,11.4045315,-36.9383,7
913,-16.400179,-3.5830045,8
914,-27.879925,20.008068,9
915,-2.3417563,62.9494,0
916,-45.891563,-30.312479,1
917,-30.805437,-39.003326,2
918,-37.714504,7.2542105,3
919,43.68912,-8.023369,4
920,-7.52815,25.150345,5
921,39.885555,24.381392,6
922,9.247182,-37.076714,7
923,-17.275822,-2.644728,8
924,-26.110058,20.06768,9
925,-1.7454894,62.68976,0
926,-46.20707,-30.848402,1
927,-30.00983,-32.084282,2
928,-36.282753,7.6263404,3
929,39.80387,-11.5870285,4
930,-9.268829,26.478086,5
931,38.314293,26.40069,6
932,11.890168,-37.188652,7
933,-17.26615,-3.3173,8
934,-26.9927,20.13866,9
935,1.353223,59.997204,0
936,-25.487825,23.40163,9
937,-8.215741,26.107626,5
938,-6.2597218,23.965172,5
939,34.736153,24.712742,6
940,-8.918189,26.187838,5
941,-1.88761,62.019188,0
942,-27.805923,21.638733,9
943,-16.394444,-2.7646122,8
944,-26.001959,21.133877,9
945,-14.255374,-0.034840133,8
946,40.38766,-14.70653,4
947,-47.224392,-26.43,1
948,8.972538,-37.868015,7
949,13.850421,-37.483078,7
950,-36.64304,7.5155444,3
951,-9.905353,25.404514,5
952,-46.25576,-28.005028,1
953,-31.099596,-31.99045,2
954,9.254483,-37.386726,7
955,-17.551659,-2.2800443,8
956,-33.910954,-27.363834,2
957,-0.8065257,61.34923,0
958,-46.211266,-28.671015,1
959,-32.103584,-29.493685,2
960,39.04748,24.94693,6
961,-37.843597,5.9205956,3
962,-38.131344,7.261771,3
963,10.684034,-36.55618,7
964,-40.261925,10.298323,3
965,-38.03485,10.359212,3
966,39.289993,-12.291143,4
967,34.353485,24.989174,6
968,35.26527,25.229841,6
969,38.170845,24.986504,6
970,39.83944,-11.497888,4
971,-28.354424,20.205317,9
972,-47.115387,-26.913464,1
973,-6.726918,23.998678,5
974,-1.7321017,62.77923,0
975,-27.729502,20.129412,9
976,-7.476674,25.541382,5
977,-33.405743,-27.048727,2
978,-14.670165,-1.5467366,8
979,-33.474445,-27.624414,2
980,-6.569352,60.774723,0
981,1.1974181,63.5558,0
982,-46.4005,-28.087435,1
983,10.425385,-41.439503,7
984,37.78902,25.600794,6
985,-40.39942,10.820262,3
986,-31.06636,-33.590164,2
987,-46.268066,-30.284775,1
988,48.837364,-5.749535,4
989,32.286148,20.630285,6
990,-40.244225,8.792777,3
991,-46.648968,-28.33068,1
992,-39.447353,11.043502,3
993,-27.987946,21.527216,9
994,-46.8986,-27.136015,1
995,10.732971,-36.601616,7
996,32.350605,23.992056,6
997,-15.571522,2.5098515,8
998,39.230255,-12.339055,4
999,-37.808346,5.0475893,3
1000,-46.774967,-26.956148,1
1001,42.847317,-6.55964,4
1002,-1.6225121,61.283955,0
1003,-2.297205,21.859234,5
1004,-38.079086,10.229716,3
1005,36.787994,26.339165,6
1006,-25.98095,20.235508,9
1007,35.213787,27.374435,6
1008,-46.213352,-29.089788,1
1009,12.081482,-36.94451,7
1010,-8.621274,25.495773,5
1011,43.062843,-8.753646,4
1012,39.54358,-14.771288,4
1013,8.948613,-38.56705,7
1014,-31.706207,-29.155333,2
1015,-17.578444,-3.4781332,8
1016,-34.181526,-26.955345,2
1017,-33.28045,-34.095142,2
1018,-8.771638,25.75782,5
1019,10.738026,-38.018246,7
1020,-26.045494,23.462366,9
1021,-5.661526,26.865194,5
1022,38.743534,-16.03316,4
1023,40.749,-16.975122,4
1024,-23.506508,10.465228,9
1025,-2.4616778,63.75408,0
1026,-16.275295,1.4342716,8
1027,-25.613544,19.825413,9
1028,-15.9605055,-2.5615685,8
1029,-1.739965,58.621483,0
1030,-1.7462775,-12.99788,1
1031,-29.094822,-35.88805,2
1032,-41.519287,6.9070992,3
1033,39.480114,-16.091743,4
1034,4.3940167,17.25291,5
1035,37.929024,26.958242,6
1036,6.7335467,-39.72412,7
1037,-7.4516296,-1.4200335,8
1038,-31.37244,11.502693,9
1039,3.2956026,60.381615,0
1040,1.0684985,-14.89527,1
1041,-28.206676,-29.44132,2
1042,-41.805237,7.2722907,3
1043,39.110332,-15.687488,4
1044,1.313665,18.541655,5
1045,35.018673,28.731462,6
1046,9.029266,-38.748974,7
1047,-7.0275326,-7.2697573,8
1048,-25.477163,11.097181,9
1049,3.890879,65.27179,0
1050,5.37246,-14.511885,1
1051,-33.02082,-26.715675,2
1052,-42.45376,5.561572,3
1053,40.221947,-15.540816,4
1054,-3.5847175,21.30863,5
1055,34.74243,23.822432,6
1056,6.4420037,-39.179173,7
1057,-16.53731,-7.939801,8
1058,-25.660173,12.20367,9
1059,0.22962438,62.827457,0
1060,-18.168533,16.483053,9
1061,3.7790823,18.332596,5
1062,5.1536827,18.174248,5
1063,29.725601,17.993584,6
1064,3.8166044,18.158867,5
1065,3.9599931,59.29767,0
1066,-25.873625,11.302985,9
1067,-17.469397,-6.668606,8
1068,-18.147192,16.865988,9
1069,-10.555594,-9.266064,8
1070,38.947937,-14.74213,4
1071,-0.33322665,-13.505579,1
1072,6.8435693,-37.915726,7
1073,8.173563,-39.73583,7
1074,-43.945602,-0.1744908,3
1075,0.17105202,20.493439,5
1076,4.964956,-12.8969755,1
1077,4.747074,66.50661,0
1078,4.676528,66.52373,0
1079,6.2061515,-38.624577,7
1080,-6.87861,-7.3035088,8
1081,-32.783886,-24.97679,2
1082,-0.5261275,65.94169,0
1083,2.1268325,-8.396743,1
1084,-32.93546,-26.868128,2
1085,34.324257,17.019905,6
1086,-43.645287,4.7169476,3
1087,-43.247128,-0.49947193,3
1088,5.3303156,-37.35191,7
1089,-43.451023,3.6123705,3
1090,-43.497112,4.64289,3
1091,40.581184,-16.8041,4
1092,37.13389,21.384727,6
1093,31.11505,21.233152,6
1094,33.696404,21.114376,6
1095,41.65937,-19.99739,4
1096,-25.386078,11.198524,9
1097,5.763284,-14.790885,1
1098,0.7717602,22.281418,5
1099,0.6179658,60.598145,0
1100,-6.0685496,-0.49022776,9
1101,8.0725565,14.65086,5
1102,-34.985756,-29.21629,2
1103,-16.9303,-7.2411256,8
1104,-33.67082,-23.479559,2
1105,-0.44004804,66.17244,0
1106,0.5463681,65.81395,0
1107,4.2144885,-10.944847,1
1108,3.9972444,-40.630997,7
1109,32.774204,16.981504,6
1110,-42.232143,6.5328364,3
1111,-31.944246,-31.02265,2
1112,5.2851553,-15.112959,1
1113,5.2042627,-37.22034,7
1114,40.0905,-16.270523,4
1115,36.942364,21.516384,6
1116,-42.3211,6.637648,3
1117,-0.40937683,-14.726421,1
1118,17.217396,-40.834393,3
1119,-26.033209,11.258174,9
1120,3.1690907,-14.935154,1
1121,8.185809,-38.76908,7
1122,32.04089,22.845879,6
1123,-16.720535,-7.1909027,8
1124,40.715454,-17.916235,4
1125,-42.801258,6.7613564,3
1126,5.7412276,-11.4339695,1
1127,42.42691,-15.963932,4
1128,-0.9862724,58.57696,0
1129,4.4081297,20.983334,5
1130,-43.79168,5.2939353,3
1131,34.22043,13.979379,6
1132,-25.27294,14.38028,9
1133,35.242344,25.949438,6
1134,4.683816,-12.141457,1
1135,3.3952384,-41.863377,7
1136,1.7443869,24.73979,5
1137,43.55219,-11.737371,4
1138,40.137405,-16.244616,4
1139,4.5887933,-40.347614,7
1140,-32.98791,-33.73522,2
1141,-6.650498,-1.1855814,8
1142,-28.339108,-29.391695,2
1143,-34.068382,-25.692575,2
1144,4.709186,17.01876,5
1145,5.8933234,-38.573383,7
1146,-24.140333,15.349815,9
1147,4.100628,23.783932,5
1148,42.86947,-14.846211,4
1149,-18.16219,-6.986528,8
1150,-12.613016,-7.1393514,8
1151,40.662453,-18.18953,4
1152,-25.576017,10.435696,9
1153,-0.29713985,63.795376,0
1154,-16.156254,-8.904611,8
1155,-24.227127,13.870674,9
1156,-16.400782,-8.147538,8
1157,0.39174685,59.078075,0
1158,15.055092,-9.812402,1
1159,-27.674982,-36.53365,2
1160,-42.495445,4.1558876,3
1161,43.79738,-14.4054575,4
1162,2.5433378,25.259726,5
1163,37.626987,27.747442,6
1164,2.07245,-44.27715,7
1165,-18.219412,-2.5739596,8
1166,-19.230167,14.1898155,9
1167,-2.4857578,57.858738,0
1168,15.683514,-9.823552,1
1169,-28.929817,-31.714054,2
1170,-42.470417,-0.8388655,3
1171,44.810436,-7.748302,4
1172,1.8284577,26.265238,5
1173,36.879997,17.83877,6
1174,11.303676,-44.74706,7
1175,-3.8322632,-5.1969743,8
1176,-29.9935,18.82482,9
1177,-2.3265789,56.48037,0
1178,8.928799,-8.8159275,1
1179,-23.687906,-31.25822,2
1180,-44.484898,6.6944246,3
1181,48.382576,-17.05843,4
1182,8.981753,11.466145,5
1183,32.157036,21.218786,6
1184,15.994885,-42.25176,7
1185,-4.550617,-5.961552,8
1186,-19.411495,14.277,9
1187,-4.691685,54.00173,0
1188,-20.310932,20.063534,9
1189,0.4264081,21.683071,5
1190,2.0431995,15.444839,5
1191,33.290646,21.342295,6
1192,4.3509016,14.870104,5
1193,-2.6832674,52.098804,0
1194,-19.382084,20.939522,9
1195,-4.7500563,-1.1532036,8
1196,-20.309332,19.918491,9
1197,-3.633946,-7.21929,8
1198,43.919464,-7.946467,4
1199,1.4358046,-15.003614,1
1200,2.042463,-45.79289,7
1201,2.8350358,-43.84955,7
1202,-31.848528,-8.900512,3
1203,4.0245066,25.465576,5
1204,10.867021,-9.120808,1
1205,-2.1299527,51.940697,0
1206,-2.6120524,52.141068,0
1207,-25.954693,-28.181595,2
1208,-23.111109,-32.081985,2
1209,5.0686526,-44.640816,7
1210,-3.687052,-1.9581741,8
1211,-25.94765,-36.294132,2
1212,-4.19787,53.813244,0
1213,7.273152,-15.174496,1
1214,-26.644669,-32.41461,2
1215,26.185524,22.923885,6
1216,-44.765957,6.6054974,3
1217,-37.132397,-2.9103665,3
1218,1.579173,-43.67151,7
1219,-38.455635,-7.2717376,3
1220,-43.24481,-1.4187409,3
1221,48.00447,-8.073371,4
1222,31.19147,21.684608,6
1223,33.633083,18.948277,6
1224,33.718796,18.75979,6
1225,43.481216,-12.732262,4
1226,-26.067827,15.935445,9
1227,4.2267103,-11.302908,1
1228,9.280322,15.944218,5
1229,-5.412254,54.346073,0
1230,-19.549713,16.965565,9
1231,2.8595474,24.369274,5
1232,-26.202078,-31.90511,2
1233,-4.990536,-1.4427857,8
1234,-25.260386,-26.510817,2
1235,-5.11191,53.77572,0
1236,-4.3311653,54.02568,0
1237,5.339915,-15.412967,1
1238,1.8914591,-45.5097,7
1239,31.05057,22.887058,6
1240,-38.081596,-5.787606,3
1241,-25.355518,-33.05999,2
1242,10.124725,-8.942411,1
1243,1.8946633,-47.273277,7
1244,44.18689,-10.954658,4
1245,30.622654,22.0692,6
1246,-39.438156,-4.1111546,3
1247,4.279536,-12.128192,1
1248,-41.751804,4.2699265,3
1249,-19.767141,19.870668,9
1250,4.1766706,-11.856246,1
1251,5.5511055,-45.621403,7
1252,30.636963,21.774294,6
1253,-5.99763,-7.325706,8
1254,44.498466,-11.806511,4
1255,-38.33714,-0.1959938,3
1256,4.4858117,-8.45174,1
1257,47.380424,-10.888227,4
1258,1.4022117,56.42383,0
1259,8.478661,10.496167,5
1260,-38.07108,-5.9770184,3
1261,34.37771,19.099714,6
1262,-20.12909,17.548515,9
1263,29.747244,21.643194,6
1264,7.867974,-7.943597,1
1265,1.2089036,-44.229076,7
1266,7.579632,11.721396,5
1267,47.11484,-9.4377775,4
1268,44.724506,-13.064431,4
1269,14.914912,-43.363506,7
1270,-25.342846,-38.10125,2
1271,-20.735382,-12.185566,8
1272,-25.793657,-35.25215,2
1273,-25.767557,-31.979116,2
1274,11.726931,12.424947,5
1275,12.89881,-46.55717,7
1276,-20.1616,17.075027,9
1277,6.9633007,14.486986,5
1278,44.35851,-10.164451,4
1279,-3.7947862,-6.310457,8
1280,-5.669842,-8.196462,8
1281,43.721905,-18.631155,4
1282,-24.58048,23.794088,9
1283,-5.6429596,53.550045,0
1284,-7.1325827,-8.782598,8
1285,-18.473633,17.697678,9
1286,-6.805386,-8.0397625,8
1287,3.8737745,65.42317,0
1288,21.373796,-7.37539,1
1289,-32.560883,-24.189663,2
1290,-40.93251,3.54478,3
1291,48.615158,-6.768578,4
1292,-4.088181,26.675182,5
1293,27.575783,19.319212,6
1294,1.475923,-46.72444,7
1295,-7.1696634,-4.6746416,8
1296,-25.793175,19.11975,9
1297,2.7512167,56.8666,0
1298,10.199655,-9.127189,1
1299,-35.31756,-25.641365,2
1300,-43.314575,-0.71558267,3
1301,48.82909,-6.381087,4
1302,-1.5412772,23.41821,5
1303,28.376684,19.170813,6
1304,11.485683,-40.872074,7
1305,-5.26751,-4.35646,8
1306,-21.490305,20.570261,9
1307,3.1504405,58.03171,0
1308,20.945276,-12.6693735,1
1309,-33.32979,-24.265268,2
1310,-37.18422,8.52671,3
1311,48.920685,-6.309729,4
1312,3.5422695,24.163263,5
1313,28.947922,21.232035,6
1314,7.542533,-42.468628,7
1315,-5.3968625,-5.9351325,8
1316,-20.485039,20.604311,9
1317,1.7460552,65.52347,0
1318,-22.011276,21.324236,9
1319,2.5808153,22.994932,5
1320,3.357274,22.727283,5
1321,28.977205,21.214018,6
1322,-0.6705827,19.382032,5
1323,6.931713,52.600555,0
1324,-22.857983,19.944773,9
1325,-7.7151837,-9.098523,8
1326,-19.158316,19.488691,9
1327,-7.0627413,-10.129453,8
1328,48.267567,-7.0769777,4
1329,7.0595245,-14.620286,1
1330,11.809014,-40.319992,7
1331,6.5509877,-42.56861,7
1332,-41.156563,4.7201385,3
1333,2.5800307,23.203112,5
1334,6.330121,-15.628564,1
1335,4.1588955,56.31032,0
1336,4.3483577,56.05043,0
1337,-33.806396,-23.239422,2
1338,-34.583874,-23.041945,2
1339,7.632471,-42.566288,7
1340,-6.226706,-5.000703,8
1341,-35.839657,-23.353968,2
1342,-0.67674315,52.046726,0
1343,18.938004,-8.963628,1
1344,-34.098064,-23.601511,2
1345,26.82379,23.136122,6
1346,-38.58034,-2.5447042,3
1347,-43.172592,0.90521413,3
1348,0.9451368,-45.061104,7
1349,-44.31705,3.1320395,3
1350,-43.744915,3.41546,3
1351,48.032017,-6.658978,4
1352,26.33054,23.595865,6
1353,25.864254,23.343021,6
1354,27.357162,22.601694,6
1355,48.090298,-9.687689,4
1356,-30.041943,20.535059,9
1357,4.8042307,-15.595862,1
1358,2.9011855,25.291615,5
1359,-3.16946,57.094913,0
1360,-21.699175,20.189596,9
1361,30.963982,29.517641,5
1362,-33.86006,-29.982592,2
1363,-10.751904,-4.6349144,8
1364,-35.92772,-22.744383,2
1365,-1.9307686,58.58768,0
1366,4.046687,57.47337,0
1367,15.402398,-9.695204,1
1368,2.6467469,-44.251434,7
1369,27.57052,20.541481,6
1370,-40.676163,4.5744667,3
1371,-32.56294,-27.505527,2
1372,6.006266,-17.56088,1
1373,3.454955,-49.435028,7
1374,48.212666,-9.856452,4
1375,28.955414,21.148066,6
1376,-37.002155,-3.9437053,3
1377,6.3754807,-16.285378,1
1378,-38.939945,4.6350265,3
1379,-27.443245,23.335348,9
1380,6.263585,-14.652422,1
1381,11.761158,-42.036697,7
1382,28.531124,19.77042,6
1383,-6.5169516,-7.9858203,8
1384,48.132496,-6.471665,4
1385,-43.19203,2.07541,3
1386,5.903699,-12.796579,1
1387,44.270603,-12.624152,4
1388,3.337417,57.12048,0
1389,5.287433,21.17063,5
1390,-41.825916,4.3874903,3
1391,25.27882,21.055593,6
1392,-20.217617,22.155731,9
1393,25.002316,23.369936,6
1394,6.691873,-12.698601,1
1395,5.003553,-47.510612,7
1396,2.6986263,18.953232,5
1397,45.048443,-8.844787,4
1398,44.941414,-9.1069,4
1399,13.471126,-42.530663,7
1400,-34.301228,-24.293411,2
1401,-8.1047735,-8.981418,8
1402,-33.626163,-26.697418,2
1403,-33.25587,-25.611002,2
1404,3.123051,26.286222,5
1405,5.90049,-42.929684,7
1406,-19.87615,21.813103,9
1407,-1.3789215,19.756523,5
1408,44.631844,-9.438323,4
1409,-4.7259545,-9.521868,8
1410,-4.9839487,-4.3802433,8
1411,48.14144,-9.7473955,4
1412,-18.833206,23.802784,9
1413,7.064759,52.608543,0
1414,-5.3939066,-7.082596,8
1415,-1.232307,62.36172,0
1416,20.962639,-7.8762035,1
1417,-31.87573,-36.103214,2
1418,-35.107773,6.2827935,3
1419,48.680523,-19.608368,4
1420,-3.3481386,23.851889,5
1421,34.923004,28.011055,6
1422,13.151038,-38.15715,7
1423,-15.737083,1.9892437,8
1424,-24.38885,22.516777,9
1425,3.3639162,62.422554,0
1426,21.662039,-8.677152,1
1427,-32.720345,-37.433064,2
1428,-35.72483,8.1252365,3
1429,50.18594,-15.603417,4
1430,-4.492712,26.977518,5
1431,35.20261,28.43845,6
1432,14.142519,-38.21098,7
1433,-16.222301,1.8374364,8
1434,-24.197426,24.711332,9
1435,-3.973049,62.37361,0
1436,19.765438,-9.439181,1
1437,-32.198383,-35.546764,2
1438,-35.286648,5.1614127,3
1439,49.225155,-16.906015,4
1440,-7.515228,28.873526,5
1441,36.901142,27.738674,6
1442,13.101836,-37.914482,7
1443,-16.815023,1.6954634,8
1444,-24.7948,21.719648,9
1445,2.305512,62.738415,0
1446,-23.518724,21.377653,9
1447,-4.59336,26.856895,5
1448,-4.657816,26.943953,5
1449,32.08404,28.17104,6
1450,-3.975051,26.977716,5
1451,2.2302532,62.073925,0
1452,-24.072472,24.050713,9
1453,-14.140704,1.0199517,8
1454,-23.370945,22.685953,9
1455,-14.054247,1.5376074,8
1456,47.43182,-13.790934,4
1457,21.693348,-10.494558,1
1458,11.700493,-39.123085,7
1459,11.413683,-38.320602,7
1460,-37.069485,2.089725,3
1461,-6.585012,24.636314,5
1462,22.190763,-10.32875,1
1463,1.1681223,61.716415,0
1464,1.2588323,61.94891,0
1465,-34.48133,-33.74389,2
1466,-32.481762,-35.47074,2
1467,15.062058,-38.50402,7
1468,-13.293159,5.967304,8
1469,-33.791374,-35.220737,2
1470,1.5644242,65.529686,0
1471,22.19997,-8.780191,1
1472,-33.95175,-35.76231,2
1473,35.969826,28.658993,6
1474,-35.436676,7.581354,3
1475,-38.55913,6.013224,3
1476,13.351778,-39.15192,7
1477,-36.256317,8.027948,3
1478,-39.894936,5.1386833,3
1479,50.301224,-16.126482,4
1480,36.386227,26.697027,6
1481,39.998486,25.260056,6
1482,33.98754,24.507484,6
1483,48.754948,-15.703097,4
1484,-25.533121,21.4685,9
1485,22.223858,-8.828668,1
1486,-3.9247603,27.817047,5
1487,5.2643776,63.456955,0
1488,-23.986086,22.17922,9
1489,2.2951756,23.889755,5
1490,-32.876823,-35.414856,2
1491,-14.9248905,3.6104026,8
1492,-33.71312,-35.128624,2
1493,1.9122483,65.35745,0
1494,0.6280794,61.574146,0
1495,22.697435,-9.175861,1
1496,12.09826,-39.813416,7
1497,34.55308,28.207396,6
1498,-37.236557,5.802009,3
1499,-29.906092,-39.472492,2
1500,21.289848,-7.72498,1
1501,10.95369,-39.681686,7
1502,49.38034,-14.931446,4
1503,34.2701,27.759508,6
1504,-38.82854,2.6835148,3
1505,19.793074,-9.510885,1
1506,-37.042587,1.9741092,3
1507,-23.949783,23.891876,9
1508,21.97531,-9.589831,1
1509,11.963629,-39.08268,7
1510,33.669476,26.771759,6
1511,-14.496407,3.7137313,8
1512,49.254578,-17.183365,4
1513,-39.339924,5.988448,3
1514,22.441153,-10.045623,1
1515,49.083324,-16.67533,4
1516,2.0292373,62.86574,0
1517,-6.600298,24.588688,5
1518,-36.868942,4.8107767,3
1519,33.75577,26.860022,6
1520,-25.010723,21.62986,9
1521,32.300697,21.647614,6
1522,22.152061,-8.331726,1
1523,12.953413,-37.043076,7
1524,-8.629603,26.587706,5
1525,49.317635,-15.415062,4
1526,47.238472,-19.845589,4
1527,13.944196,-38.691463,7
1528,-33.61846,-33.573853,2
1529,-13.644465,4.4638715,8
1530,-26.438265,-27.828743,2
1531,-33.958515,-35.71538,2
1532,-2.8550706,26.781096,5
1533,13.068387,-37.637756,7
1534,-22.699022,21.165682,9
1535,-1.9320058,22.932203,5
1536,49.850006,-15.955959,4
1537,-13.265973,3.9695606,8
1538,-13.053679,3.3046024,8
1539,48.3535,-14.123008,4
1540,-24.11239,26.093456,9
1541,-0.86418694,60.341522,0
1542,-13.324769,4.392663,8
1543,-23.961828,25.5963,9
1544,-13.186585,3.120195,8
1545,4.7681727,55.28081,0
1546,7.9686103,-13.974198,1
1547,-29.454063,-30.192146,2
1548,-39.193275,-3.3051238,3
1549,43.62133,-16.494354,4
1550,9.185758,13.356704,5
1551,26.8322,18.540651,6
1552,-1.6233097,-45.212425,7
1553,8.979225,-9.384708,8
1554,22.876913,-16.342516,9
1555,5.305385,55.681824,0
1556,5.1407332,-9.834054,1
1557,-36.571136,-23.750635,2
1558,-43.910988,-2.8163705,3
1559,43.40776,-17.012875,4
1560,9.860081,14.190325,5
1561,25.91507,19.60038,6
1562,21.91245,-19.26347,9
1563,4.400468,54.225708,0
1564,4.689274,-9.240499,1
1565,-35.644093,-28.738478,2
1566,-37.18724,-3.9955783,3
1567,45.354748,-19.118578,4
1568,4.832214,16.913857,5
1569,31.219408,13.581646,6
1570,-0.87653774,-45.254513,7
1571,-0.79949856,-5.9233594,8
1572,21.959356,-19.359037,9
1573,8.484657,52.296627,0
1574,22.008501,-19.013004,9
1575,3.8331156,10.373542,5
1576,9.508891,10.363145,5
1577,26.818518,21.43019,6
1578,9.69644,13.711542,5
1579,2.4237075,58.02729,0
1580,16.100193,-26.916376,9
1581,-8.405585,-14.866256,8
1582,3.7186706,10.215241,9
1583,-11.283024,-13.486433,8
1584,45.772526,-16.281359,4
1585,7.1333404,-16.27823,1
1586,4.036364,-46.26724,7
1587,0.959809,-48.265823,7
1588,-31.13455,-7.8355355,3
1589,10.523583,11.036882,5
1590,6.884487,-13.363219,1
1591,8.512994,53.43091,0
1592,-0.4500624,57.73256,0
1593,-36.19826,-22.404266,2
1594,-30.663694,-31.882334,2
1595,0.123973675,-48.657642,7
1596,-5.822667,-5.470583,8
1597,-36.017765,-22.81358,2
1598,8.831573,56.08532,0
1599,5.308815,-9.63012,1
1600,-22.565882,-33.125977,2
1601,26.787567,19.643536,6
1602,-31.232962,-7.682842,3
1603,-30.6917,-8.438026,3
1604,1.3512523,-48.390305,7
1605,1.2511041,-36.54351,3
1606,-31.486559,-7.2022066,3
1607,45.115395,-19.497257,4
1608,30.062077,16.098259,6
1609,29.360302,15.749718,6
1610,27.296137,20.124445,6
1611,0.50005025,-30.936733,4
1612,23.243189,-18.630419,9
1613,5.9834394,-13.546263,1
1614,8.924295,13.059381,5
1615,8.5248165,53.86599,0
1616,-29.192469,18.752726,9
1617,3.6637175,20.660728,5
1618,-36.490974,-23.617311,2
1619,-10.527262,-12.738067,8
1620,-1.2340533,65.288704,0
1621,6.955627,-13.894647,1
1622,2.6662235,-46.91315,7
1623,26.890417,19.765612,6
1624,-37.407757,-4.7185793,3
1625,-27.58691,-37.00752,2
1626,7.8469086,-15.57575,1
1627,2.667512,-50.04492,7
1628,0.54929554,-30.956404,4
1629,28.367956,16.459032,6
1630,-39.84144,-3.6518686,3
1631,7.404601,-16.08551,1
1632,-35.38098,-3.9139946,3
1633,15.611669,-27.906916,9
1634,6.296417,-15.043563,1
1635,0.74640197,-47.573856,7
1636,30.11105,19.848326,6
1637,-10.628013,-13.81707,8
1638,46.151802,-15.852191,4
1639,-38.84291,-3.055666,3
1640,6.734255,-16.379745,1
1641,44.02627,-16.145924,4
1642,5.8991966,53.873745,0
1643,5.8423834,17.319004,5
1644,-39.775112,-3.314624,3
1645,29.009007,15.322194,6
1646,-29.848513,17.307577,9
1647,30.42759,14.550266,6
1648,7.077447,-16.52535,1
1649,7.2346134,-44.785603,7
1650,4.9922175,12.983162,5
1651,43.722443,-16.541218,4
1652,46.177307,-19.96092,4
1653,4.5940204,-48.068726,7
1654,-31.602,-37.620964,2
1655,-33.06545,-23.522894,2
1656,9.97001,14.708942,5
1657,1.3767091,-49.222694,7
1658,-35.032665,-2.7630417,9
1659,5.818195,17.392002,5
1660,0.42677298,-30.911482,4
1661,45.063297,-16.601727,4
1662,3.9613054,10.290128,9
1663,-3.4295719,57.181984,0
1664,-8.585437,-12.819337,8
1665,15.752971,-27.498913,9
1666,-9.115408,-12.888069,8
1667,3.774719,61.872475,0
1668,-0.2933512,-10.010611,1
1669,-31.518188,-33.100143,2
1670,-32.858788,3.3539314,3
1671,42.36339,-5.762919,4
1672,-1.381635,25.057652,5
1673,38.965294,18.716192,6
1674,4.1295114,-43.825462,7
1675,-12.46993,-8.1354685,8
1676,-25.09779,19.772806,9
1677,3.9956448,60.93654,0
1678,-0.29822966,-11.64662,1
1679,-21.458553,-32.371162,2
1680,-33.120922,-7.357912,3
1681,46.332954,-12.164802,4
1682,-0.26125255,24.947746,5
1683,31.632801,26.321373,6
1684,13.306183,-43.8491,7
1685,-8.338216,-7.4826655,8
1686,-21.269794,18.413525,9
1687,7.5645905,61.13822,0
1688,2.2849596,-10.471632,1
1689,-24.243248,-29.62174,2
1690,-7.2822766,11.077079,3
1691,45.526608,-11.706725,4
1692,-0.46571094,25.803583,5
1693,38.850677,19.074368,6
1694,4.218411,-43.685143,7
1695,-12.491681,-8.693242,8
1696,-27.953089,18.561913,9
1697,-2.0725152,59.23941,0
1698,-24.884272,17.261993,9
1699,0.39483035,23.66998,5
1700,-0.6068099,22.150826,5
1701,38.855705,19.694475,6
1702,-1.0264335,20.172356,5
1703,3.8076534,53.251255,0
1704,-22.802942,24.581636,9
1705,-14.489686,-6.882698,8
1706,-23.267588,23.801956,9
1707,-7.7545633,-6.4564977,8
1708,45.96534,-13.1060295,4
1709,-0.67773604,-10.4327755,1
1710,10.754349,-35.742382,7
1711,15.316698,-43.808872,7
1712,-32.14985,-8.915365,3
1713,-0.5305933,25.115416,5
1714,1.0457015,-12.430927,1
1715,6.6566854,60.268593,0
1716,-2.951388,59.56328,0
1717,-30.058792,-39.400955,2
1718,-31.832558,-35.798393,2
1719,6.0500355,-47.21301,7
1720,-6.1437335,-1.4835658,8
1721,-29.934757,-39.18604,2
1722,4.399392,50.96994,0
1723,1.8382347,-11.137197,1
1724,-33.2681,-37.653038,2
1725,30.99264,25.923058,6
1726,-33.744316,-7.6551704,3
1727,-33.71876,-8.171181,3
1728,8.824537,-48.996895,7
1729,-32.173595,3.3202965,3
1730,-33.195694,-7.946005,3
1731,42.630108,-11.274006,4
1732,35.019478,13.904579,6
1733,38.837273,20.071323,6
1734,41.02618,21.702917,6
1735,43.001987,-6.532658,4
1736,-22.858318,18.434898,9
1737,-0.35525256,-13.345298,1
1738,-4.630982,21.587408,5
1739,6.5516505,60.484386,0
1740,-24.797401,17.556404,9
1741,-0.63030034,25.990372,5
1742,-35.767906,-34.098892,2
1743,-12.02459,-9.125692,8
1744,-23.479786,-30.937336,2
1745,-2.3064992,55.406303,0
1746,7.353197,61.157932,0
1747,-1.9881004,-12.035803,1
1748,5.093488,-49.549377,7
1749,34.79464,14.871149,6
1750,-34.214638,-7.021968,3
1751,-24.221996,-29.694822,2
1752,10.38682,-14.218724,1
1753,6.588331,-49.687775,7
1754,43.737167,-6.7807493,4
1755,32.896793,16.278992,6
1756,-37.562996,-3.2722948,3
1757,-0.1576229,-14.645176,1
1758,-38.673004,1.8535568,3
1759,-22.762562,17.917955,9
1760,1.3486295,-10.782262,1
1761,8.656509,-43.517956,7
1762,37.349834,18.323753,6
1763,-5.8850107,-11.083265,8
1764,47.170765,-8.625321,4
1765,-7.255622,11.10816,3
1766,-1.5802537,-12.1354065,1
1767,41.42285,-9.347893,4
1768,8.951149,56.630775,0
